year,title_cn,views,author_cn
2008,中国科学院特种无机涂层重点实验室,2232,not_specified
2008,中国科学院先进能源动力重点实验室,2590,雷宇
2008,中国科学院绿色过程与工程重点实验室,2451,李燕青
2008,中国科学院院刊  第二十三卷(2008年)总目次,2269,not_specified
2008,坚持自主创新突破我国软件产业发展瓶颈,2047,not_specified
2007,方新:构建和谐研究所要着力做好五项工作,2109,not_specified
2007,杜祥琬:新时代海归的继承和创新,2327,not_specified
2007,王阳元:科技成果转化需要体制和观念的更新,2130,not_specified
2007,江亿:改变生活方式  节约三倍能耗,2290,not_specified
2007,曾庆存:从借东风和草船借箭说起,2445,not_specified
2007,2007年中国经济增长形势分析与预测,2614,not_specified
2007,2007年我国进出口形势分析与预测,2218,中国科学院预测科学研究中心进出口预测课题组
2007,“十一五”期间我国能源需求及节能潜力预测,2354,魏一鸣
2007,“十一五”期间我国能源需求及节能潜力预测,2354,廖华
2007,“十一五”期间我国能源需求及节能潜力预测,2354,范英
2007,中国-东盟自由贸易区对我国经济和区域农业影响的预测,2747,杨军
2007,中国-东盟自由贸易区对我国经济和区域农业影响的预测,2747,仇焕广
2007,中国-东盟自由贸易区对我国经济和区域农业影响的预测,2747,黄季焜
2007,CAST项目管理研究与实践,2554,刘晖
2007,管理是科学还是艺术——从知识层面认识管理,2815,王众托
2007,建设武汉城市经济发展圈  促进“中部崛起”战略的建议,2399,not_specified
2007,国家经济安全政策模拟器的开发问题,2832,王铮
2007,国家经济安全政策模拟器的开发问题,2832,刘涛
2007,国家经济安全政策模拟器的开发问题,2832,朱艳鑫
2007,国家经济安全政策模拟器的开发问题,2832,吴静
2007,国家经济安全政策模拟器的开发问题,2832,杨念
2007,量子信息科学——一个令人惊奇的新兴领域,3242,郭光灿
2007,科研进展,2126,not_specified
2007,2006年度我院承担的“国家重点基础研究发展计划”项目介绍(续),2028,not_specified
2007,李政道和中国高能物理的发展,2915,陈和生
2007,生产过剩:经济危机的前兆——市场经济规律带给我们的启示,3559,霍明远
2007,2006年去世的中国科学院院士,2264,not_specified
2007,坚定不移地推进科技成果转移转化  实现规模产业化——中国科学院2006年高技术产业化工作会议综述,2098,not_specified
2007,迎接科学数据库发展的新阶段——中国科学院科学数据库发展20年的回顾与思考,2459,桂文庄
2007,中国科学院水资源研究中心,4407,not_specified
2007,中国科学院“科学与社会”系列报告出版十周年,2284,not_specified
2007,关于我院科技布局调整的若干思考,2591,中国科学院科技布局研究组
2007,关于我院科技评价工作的若干思考,3064,中国科学院科技评价研究组
2007,CAE:事关国家竞争力和国家安全的战略技术——关于发展我国CAE软件产业的思考,2958,not_specified
2007,科学发展观的理论认知,2810,牛文元
2007,对中国山区发展战略的若干思考,2750,陈国阶
2007,中国管理学界的社会责任与历史使命,2698,郭重庆
2007,关于发展我国大规模可再生能源基地与相关技术研究的建议,2447,not_specified
2007,空间材料科学:回顾与发展问题探讨,2527,曹则贤
2007,建设资源节约型、环境友好型社会  实现社会经济可持续发展,2438,王毅
2007,中国科学院获2006年度国家科学技术奖成果简介(一),2141,not_specified
2007,科研进展,1936,not_specified
2007,瞄准国家需求  破解冻土奥秘——我国冻土学家程国栋院士,2731,马巍
2007,创新院地合作模式  引领区域创新体系建设,2057,not_specified
2007,征稿简则,2044,not_specified
2007,建设改革创新和谐奋进的中国科学院  为构建社会主义和谐社会做贡献——中国科学院召开2007年度工作会议,1948,not_specified
2007,关于加强我院知识产权工作的思考,2557,中国科学院知识产权战略研究组
2007,论自主创新国家战略的主要依据  现实内涵和实施途径,2378,段培君
2007,解析我国区域协调发展的制约因素  探究全国主体功能区规划的重要作用,3516,not_specified
2007,中国生态现代化路径图,2966,何传启
2007,坚定不移地推进科技成果转移转化  实现规模产业化,2499,施尔畏
2007,工业生物技术发展现状及未来趋势,2733,邢雪荣
2007,工业生物技术发展现状及未来趋势,2733,刘斌
2007,对我国生态安全的若干科学思考,2499,王如松
2007,对我国生态安全的若干科学思考,2499,欧阳志云
2007,心理科学与社会发展,3095,张侃
2007,中国科学院获2006年度国家科学技术奖成果简介(二),1969,not_specified
2007,核聚变能源和超导托卡马克——“九五”重大科学工程EAST通过国家验收,2906,万元熙
2007,科研进展,2047,not_specified
2007,数字化智能制造装备与系统技术——用信息技术带动我国装备制造业腾飞,2132,not_specified
2007,超导高电荷态ECR离子源——一个引进、消化、吸收、再创新的典范,2026,not_specified
2007,构建可持续发展的未来:植物园的作用——第三届世界植物园大会综述及启示,2661,梁琼
2007,构建可持续发展的未来:植物园的作用——第三届世界植物园大会综述及启示,2661,黄宏文
2007,联合国教科文组织激励机制探析,2246,洪天华
2007,路甬祥:中科院要建成“两创”人才培养基地,2373,路甬祥
2007,蒋正华:中国企业自主创新任重道远,2601,蒋正华
2007,杨福家:中外高等教育的差异,2333,杨福家
2007,孔繁翔:太湖水危机的警示,2290,孔繁翔
2007,陈清泉:香港回归十年感言,2800,陈清泉
2007,对我国下一代网络技术的若干战略思考,2463,简水生
2007,我国资源环境问题及其控制对策与措施,2347,翟金良
2007,保存国家战略生物资源的科学思考与举措,3213,段子渊
2007,保存国家战略生物资源的科学思考与举措,3213,黄宏文
2007,保存国家战略生物资源的科学思考与举措,3213,刘杰
2007,保存国家战略生物资源的科学思考与举措,3213,周桔
2007,年龄结构分析对科技人才工作的管理学意义,2419,李和风
2007,中国科学院东部沿海环境研究的部署与思考,2433,庄绪亮
2007,中国科学院东部沿海环境研究的部署与思考,2433,周桔
2007,中国科学院东部沿海环境研究的部署与思考,2433,杨萍
2007,中国科学院东部沿海环境研究的部署与思考,2433,牛栋
2007,中国科学院东部沿海环境研究的部署与思考,2433,冯仁国
2007,钍的核能利用研究,2624,not_specified
2007,高性能计算技术及其应用,3063,迟学斌
2007,高性能计算技术及其应用,3063,赵毅
2007,科研进展,1973,not_specified
2007,开放式和智能化的数控系统平台及产业化——“蓝天数控”系统创造民族数控产业新天地,1882,not_specified
2007,中国税收征管信息系统的发展与完善——中国税收增长的助推器,2392,孙可加
2007,吴先生的爱国心和事业心永远激励着我们——纪念吴仲华院士诞辰90周年,2609,林汝谋
2007,我们应该如何应对气候变化,2640,叶笃正
2007,我们应该如何应对气候变化,2640,严中伟
2007,我们应该如何应对气候变化,2640,黄刚
2007,世界生态高峰会与全球高峰生态学,2307,王如松
2007,加强国际合作  推进创新跨越——微生物研究所国际合作成效显著,2235,张蕾
2007,我院与北欧科技合作的一个典范——竺可桢-南森国际研究中心,2393,孙建奇
2007,我院与北欧科技合作的一个典范——竺可桢-南森国际研究中心,2393,姜大膀
2007,中国科学院空间科学与应用研究中心空间天气学国家重点实验室,2000,not_specified
2007,中国科学院生态环境研究中心城市与区域生态国家重点实验室,2124,not_specified
2007,中国科学院地球化学研究所矿床地球化学国家重点实验室,1930,not_specified
2007,瞄准重大任务需求  锐意进取  自主创新  不断拓展应用领域——成都光电所自适应光学技术研究创新成果丰硕,2299,向银辉
2007,坚持科学发展  促进科技创新——中国科学院党组召开2007年夏季扩大会议,2083,not_specified
2007,关于我院创新三期人力资源管理的若干思考,2143,中国科学院人力资源管理研究组
2007,城乡一体化和谐城市的战略构想,2775,陈锐
2007,城乡一体化和谐城市的战略构想,2775,牛文元
2007,长江保护与发展:成就、问题与对策,2426,杨桂山
2007,探析青年科技人才成长的影响因素,2794,李和风
2007,对ARP在知识管理应用中的思考,2360,张长春
2007,对ARP在知识管理应用中的思考,2360,王学定
2007,我国中远期石油补充与替代能源发展战略研究,2158,not_specified
2007,关于优先发展几类医疗设备的建议,2075,not_specified
2007,我国超导托卡马克的现状及发展,3078,李建刚
2007,科研进展,2136,not_specified
2007,“水稻基因组测序和重要农艺性状功能基因组研究”取得重大进展,2375,薛勇彪
2007,纳米器件研究登上新的台阶——若干纳米器件及其基础研究,2344,孙秋实
2007,纳米器件研究登上新的台阶——若干纳米器件及其基础研究,2344,王晓平
2007,纳米器件研究登上新的台阶——若干纳米器件及其基础研究,2344,刘佩华
2007,基因组学研究领域的两个重要成就——家蚕基因组框架图和家鸡基因组多态性图谱的绘制,2114,not_specified
2007,铬盐清洁生产技术实现万吨规模生产——万吨级铬盐清洁生产技术优化集成与标志性工程建设,2015,not_specified
2007,对自主创新服务体系建设的思考与实践,2315,乔均录
2007,中国科学院生物多样性与生物地理学重点实验室,2222,not_specified
2007,中国科学院基因组科学及信息重点实验室,2147,not_specified
2007,中国科学院无线传感网与通信重点实验室,2314,not_specified
2007,中国科学院计算机系统结构重点实验室,1990,not_specified
2007,总结经验  完善措施  努力开创西部人才工作新局面——中国科学院召开西部人才工作会议,2326,庞维
2007,总结经验  完善措施  努力开创西部人才工作新局面——中国科学院召开西部人才工作会议,2326,赵淑玉
2007,征稿简则,1927,not_specified
2007,电网分频输电的技术经济分析与建议,2022,not_specified
2007,国际创新理论的七大进展,2848,葛霆
2007,国际创新理论的七大进展,2848,周华东
2007,创新型国家的社会、人文诉求,2633,金吾伦
2007,新公共管理与科研机构的管理创新,2549,汪克强
2007,新公共管理与科研机构的管理创新,2549,汪慧
2007,关于技术转移的战术思考,2866,乔均录
2007,试论加强我院科研成果转化工作的机制,2465,彭子龙
2007,关于加强煤层气和炼焦气资源科学回收和安全利用研究的建议,2048,not_specified
2007,盐卤和天然气综合利用与资源循环利用的建议,1987,not_specified
2007,硅微电子技术物理极限对策探讨,2806,王占国
2007,分子设计育种研究进展,4107,薛勇彪
2007,分子设计育种研究进展,4107,王道文
2007,分子设计育种研究进展,4107,段子渊
2007,中国科学院与嫦娥一号探月卫星,2232,本刊编辑部
2007,科研进展,1933,not_specified
2007,2007年度我院承担的“国家重点基础研究发展计划”项目介绍(一),2052,not_specified
2007,长江中下游湖泊富营养化发生机制与控制对策,2714,秦伯强
2007,“创新药物研究开发与药物创新体系建设”取得重要成果,1974,not_specified
2007,“外来物种的入侵生态学效应及管理技术研究”取得重要进展,2672,张润志
2007,整合优势资源  探索创新管理  不断开辟院地合作“蓝海”——北京分院院地合作工作基础调研分析,2482,李静
2007,整合优势资源  探索创新管理  不断开辟院地合作“蓝海”——北京分院院地合作工作基础调研分析,2482,滕启治
2007,整合优势资源  探索创新管理  不断开辟院地合作“蓝海”——北京分院院地合作工作基础调研分析,2482,李鹏飞
2007,中国科学院动物生态与保护生物学重点实验室,2008,not_specified
2007,发挥学科优势  服务国家发展——我院经济地理学领域主要工作进展,2476,赵涛
2007,发挥学科优势  服务国家发展——我院经济地理学领域主要工作进展,2476,黄铁青
2007,发挥学科优势  服务国家发展——我院经济地理学领域主要工作进展,2476,冯仁国
2007,科技创新实践的科学总结——评介《关于研究所管理》,2199,周传忠
2007,中国科学院院刊第二十二卷(2007年)总目次,1889,not_specified
2007,征稿简则,1843,not_specified
2006,路甬祥:东西方教育差异及对我国研究生培养的启示,2537,路甬祥
2006,李政道:基础科学研究的人才培养问题,2691,李政道
2006,蒲慕明:做一个有品德的科学家,2502,蒲慕明
2006,徐冠华:加快我国现代服务业发展的思考和建议,2356,徐冠华
2006,刘燕华:实现自主创新  有八个问题值得关注,2404,刘燕华
2006,高福:禽流感防治需“三管齐下”,2418,高福
2006,魏一鸣:关于我国碳排放问题的若干对策与建议,2877,魏一鸣
2006,可持续发展的能力建设,3339,牛文元
2006,2006年中国经济展望,2474,杨晓光
2006,2006年中国经济展望,2474,黄德龙
2006,2006年中国经济展望,2474,李振
2006,"中国经济的国际比较——经济实力不能过高估计,经济建设仍需快马加鞭",2313,何传启
2006,建设有中国特色网络型研究所的战略思考与实践,2295,樊建平
2006,实施“人才强企”战略  促进院所投资企业社会化、规模化发展,2297,邓麦村
2006,2005年新当选的中国科学院院士名单,2385,not_specified
2006,2005年去世的中国科学院院士,2118,not_specified
2006,“科学与中国”院士专家巡讲团为西部大开发建言献策,2293,刘春杰
2006,“科学与中国”院士专家巡讲团为西部大开发建言献策,2293,向岚
2006,“科学与中国”院士专家巡讲团为西部大开发建言献策,2293,刘峰松
2006,智能计算研究进展与发展趋势,2661,黄德双
2006,能源植物的研究现状及发展建议,8087,吴国江
2006,能源植物的研究现状及发展建议,8087,刘杰
2006,能源植物的研究现状及发展建议,8087,娄治平
2006,能源植物的研究现状及发展建议,8087,康乐
2006,中国科学院获2005年度国家科学技术奖成果简介(一),2123,not_specified
2006,科研进展,2089,not_specified
2006,以“科学植物园”为目标建设生命科学创新研究及知识传播支持平台——院省合作重大项目“万种园”的科学意义和建设成果,2175,许再富
2006,履行国际公约建设中国西南野生生物种质资源库,2285,李德铢
2006,履行国际公约建设中国西南野生生物种质资源库,2285,娄治平
2006,有效吸纳国际科技资源  增强自主创新能力,2288,弥松龄
2006,有效吸纳国际科技资源  增强自主创新能力,2288,李俊雄
2006,有效吸纳国际科技资源  增强自主创新能力,2288,邱举良
2006,立足国情建立国家创新体系,2296,路甬祥
2006,把提高自主创新能力摆在全部科技工作的突出位置,2257,徐冠华
2006,提高自主创新能力  建设创新型国家,3085,白春礼
2006,深刻认识现代基础研究发展的规律,2283,陈宜瑜
2006,谈我国的粮食安全问题,2868,李家洋
2006,让创新文化滋养青少年,2281,程东红
2006,重点跨越  另辟蹊径  力争我国CPU设计与国外并驾齐驱,2555,李国杰
2006,新春伊始严防禽流感,2240,高福
2006,三大周期交汇:建设国家创新系统的机遇与挑战,2472,董光璧
2006,知识产权形势及对我国知识产权战略的若干思考,2516,王景川
2006,中国经济增长与中国及世界食物安全,2487,黄季
2006,中国经济增长与中国及世界食物安全,2487,杨军
2006,我国外贸依存度的现状与分析,3392,张珣
2006,我国外贸依存度的现状与分析,3392,郑桂环
2006,我国外贸依存度的现状与分析,3392,谢雯
2006,我国外贸依存度的现状与分析,3392,郭丽
2006,我国外贸依存度的现状与分析,3392,蒋雪梅
2006,我国外贸依存度的现状与分析,3392,汪寿阳
2006,我国外贸依存度的现状与分析,3392,徐山鹰
2006,国家科研团体科技战略人才的激励初探,2332,杨鹏
2006,国家科研团体科技战略人才的激励初探,2332,霍国庆
2006,基于公众态度调查的社会预警系统,2740,王二平
2006,中国科学院获2005年度国家科学技术奖成果简介(二),2179,not_specified
2006,2005年中国科学院杰出科技成就奖简介,2089,not_specified
2006,我国荒漠化研究与防治的新进展,2205,not_specified
2006,科研进展,2102,not_specified
2006,钱伟长——我国近代力学和国际奇异摄动理论的奠基人,2967,刘高联
2006,院地合作使江南水乡成为高新技术产业基地——周庄传感器产业迅速崛起的启示,2474,张俊华
2006,第八届国际干旱区开发大会综述,2242,陈广庭
2006,中国科学院上海生命科学研究院计算生物学研究所,2646,not_specified
2006,中国科学院新组建的重点实验室(一),2145,not_specified
2006,中国科学院预测科学研究中心,2268,not_specified
2006,造就创新人才是建设创新型国家的关键,2352,路甬祥
2006,工程师应不断提高自己的哲学思维能力,2342,徐匡迪
2006,直面科学界的诚信危机,2396,陈竺
2006,我对创新型国家的理解,2896,方新
2006,应努力将物质科学的先进手段用于生命科学研究,2345,杨国桢
2006,要敢于做别人认为做不到的事情,2413,李国杰
2006,认清优劣  创建一流,2103,蒲慕明
2006,建设创新型国家三论,2315,李鹏程
2006,略谈国家科学思想库建设及其科学思想传播,2648,王生林
2006,略谈国家科学思想库建设及其科学思想传播,2648,王兴东
2006,我国资本外逃的渠道、规模与对策,2757,王振全
2006,我国资本外逃的渠道、规模与对策,2757,汪寿阳
2006,“十二年科技规划”的制定、作用及其启示,3098,胡维佳
2006,加强大科学装置的管理,2556,黄敏
2006,加强大科学装置的管理,2556,杨海珍
2006,中科院科研机构发挥国家科学思想库作用的案例分析,2375,南美玉
2006,中科院科研机构发挥国家科学思想库作用的案例分析,2375,李艺
2006,中科院科研机构发挥国家科学思想库作用的案例分析,2375,汪寿阳
2006,2005年国内外生命科学与生物技术进展,2294,not_specified
2006,科学和技术政策研究进展,2581,樊春良
2006,用科学发展观统率矿产资源工作,2499,刘光鼎
2006,科研进展,2163,not_specified
2006,北京正负电子对撞机重大改造工程进展,2292,陈和生
2006,迈向国家植物园——北京植物园建设的回顾与展望,2494,景新明
2006,迈向国家植物园——北京植物园建设的回顾与展望,2494,章丽君
2006,中国科学院章程,1877,not_specified
2006,中国科学院国家科学图书馆,2065,not_specified
2006,推动自主创新  开创学部工作新局面——中国科学院第十三次院士大会综述,2210,not_specified
2006,中国科学院各学部第十三届常务委员会名单,2117,not_specified
2006,中国科学院学部科普和出版工作委员会名单,2026,not_specified
2006,第七批中国科学院外籍院士名单,2049,not_specified
2006,我国物理学与其它科学交叉的现状、问题及对策,2924,not_specified
2006,诺贝尔奖得主寄语中国未来的科学发展,3240,Sidney Altman
2006,诺贝尔奖得主寄语中国未来的科学发展,3240,丁肇中
2006,诺贝尔奖得主寄语中国未来的科学发展,3240,野依良治
2006,诺贝尔奖得主寄语中国未来的科学发展,3240,Heinrich Rohrer
2006,诺贝尔奖得主寄语中国未来的科学发展,3240,Michael Spence
2006,诺贝尔奖得主寄语中国未来的科学发展,3240,Alan G.Mac Diarmid
2006,科学道德建设要“四管齐下”,2300,路甬祥
2006,防止认识中的一些误区,2408,钱正英
2006,“实用化”倾向阻碍知识创新,2387,陈佳洱
2006,研究生培养要坚持“一对一”的原则,2707,欧阳钟灿
2006,理智对待出国读研,2578,饶毅
2006,对我国能源可持续发展的战略思考,2321,严陆光
2006,对我国可再生能源发展的战略思考,2649,周凤起
2006,关于我院工程中心工作的思考,2519,郑晓年
2006,关于我院工程中心工作的思考,2519,周鼐
2006,关于中国科学院院地合作工作的系统思考,2699,刘会武
2006,关于中国科学院院地合作工作的系统思考,2699,王胜光
2006,以艾滋病防治咨询研究为例分析中科院学部咨询研究的科学思想库功能,2492,王澍
2006,以艾滋病防治咨询研究为例分析中科院学部咨询研究的科学思想库功能,2492,刘峰松
2006,热力循环及总能系统学科发展战略,2506,金红光
2006,重建土壤水库是黄土高原治本之道,3265,朱显谟
2006,全球寒武系年代地层新划分,2923,彭善池
2006,地史时期生物演化研究取得重大进展,2462,not_specified
2006,科研进展,2086,not_specified
2006,论科学创新必须增强科研工作者的内在动机,2302,田克俭
2006,实施合理有效的“科研评审制度”  建立完善的科研信用体系,2501,张鸿翔
2006,中国科学院新组建的重点实验室(二),2303,not_specified
2006,揭示科学规律  再造秀美山川——水土保持研究所建所五十周年回顾,2130,not_specified
2006,扎实推进科技创新基地建设  为建设创新型国家贡献力量——中国科学院党组召开2006年夏季扩大会议,2157,not_specified
2006,走中国特色自主创新之路  建设创新型国家,2411,路甬祥
2006,宋健:中国的出路在创新,2744,宋健
2006,李振声:控制华北平原深层地下水超采  大力推广节水农业,2748,李振声
2006,潘家铮:我给院士制度提五点建议,2456,潘家铮
2006,李国杰:技术转移是国家创新体系最薄弱环节,2523,李国杰
2006,欧阳自远:中国探月工程的科学目标,3006,欧阳自远
2006,朱兆良:对我国粮食安全的几点思考,2516,朱兆良
2006,中国社会现代化的路径图,2569,何传启
2006,保障我国土地资源安全的若干战略思考,2651,刘彦随
2006,面向创新能力建设的继续教育与培训,2632,刘毅
2006,面向创新能力建设的继续教育与培训,2632,张洁
2006,关于我国艾滋病疫苗研发策略的建议,2665,not_specified
2006,我国铸造技术的现状与发展对策,2636,not_specified
2006,应重视湖泊科学的建设与发展,2424,李世杰
2006,甲醇制取低碳烯烃(DMTO)技术的研究开发及工业性试验,2539,刘中民
2006,甲醇制取低碳烯烃(DMTO)技术的研究开发及工业性试验,2539,齐越
2006,科研进展,2242,not_specified
2006,中国散裂中子源(CSNS)——多学科应用的大科学平台,2530,张杰
2006,国际氢经济竞争发展态势及我国的对策,2761,张志强
2006,国际氢经济竞争发展态势及我国的对策,2761,郑军卫
2006,经济增长方式转变与贸易增长方式转变的相互关系,2439,李大伟
2006,经济增长方式转变与贸易增长方式转变的相互关系,2439,汪寿阳
2006,第三十六届世界空间科学大会综述,2430,吴季
2006,第三十六届世界空间科学大会综述,2430,徐荣栏
2006,第三十六届世界空间科学大会综述,2430,廖方宇
2006,第三十六届世界空间科学大会综述,2430,周谊
2006,发挥学科优势  推进南方海洋科技创新基地建设——南海海洋所开拓院地合作新局面,2653,李洁尉
2006,发挥学科优势  推进南方海洋科技创新基地建设——南海海洋所开拓院地合作新局面,2653,徐海
2006,发挥学科优势  推进南方海洋科技创新基地建设——南海海洋所开拓院地合作新局面,2653,吴建平
2006,中国科学院宁波材料技术与工程研究所,2091,not_specified
2006,立足国家需求  创新山地科学——中科院成都山地所建所四十周年,2029,not_specified
2006,中国科学院广州生物医药与健康研究院,2272,not_specified
2006,徐冠华：科技要创新  政策是关键,2452,徐冠华
2006,白春礼：我国完全有条件走创新型国家的发展道路,2545,白春礼
2006,吴良镛：应积极创建人居环境学科,2654,吴良镛
2006,李国杰：如何评价成果和科研人员,2490,李国杰
2006,周俊：科学研究不能搞“糖炒栗子现炒热卖”,2329,周俊
2006,杨裕生：我国发展燃料电池汽车应先打牢基础,2410,杨裕生
2006,金涌：循环经济需要解决三个平台建设问题,2250,金涌
2006,关于中国科学院战略研究工作的若干思考,3013,潘教峰
2006,关于中国科学院战略研究工作的若干思考,3013,张凤
2006,近现代中国的科技发展战略选择：1607—1966,2307,张柏春
2006,物理所发展战略回顾与思考,2241,王玉鹏
2006,中国生态系统研究网络(CERN)的建设与思考,2489,牛栋
2006,中国生态系统研究网络(CERN)的建设与思考,2489,黄铁青
2006,中国生态系统研究网络(CERN)的建设与思考,2489,杨萍
2006,中国生态系统研究网络(CERN)的建设与思考,2489,于贵瑞
2006,建设微电子强国的建议,2187,“建设微电子强国”咨询组
2006,我国节能情况调研和对策建议,2075,“我国节能情况调研和对策”咨询组
2006,分子与细胞生物学的一些进展,2712,林其谁
2006,中国集成电路设计业的机遇和挑战,2612,魏少军
2006,科研进展,2067,not_specified
2006,2006年度我院承担的“国家重点基础研究发展计划”项目介绍,1936,not_specified
2006,第二十届国际科技数据委员会学术会议综述,2357,肖云
2006,第二十届国际科技数据委员会学术会议综述,2357,王润强
2006,第二十届国际科技数据委员会学术会议综述,2357,张辉
2006,第二十届国际科技数据委员会学术会议综述,2357,陈宇
2006,让人类看得更远让天光走向世界——南京天光所创新三期国际合作的设想,2286,朱永田
2006,让人类看得更远让天光走向世界——南京天光所创新三期国际合作的设想,2286,齐金英
2006,中国科学院上海巴斯德研究所(筹),1968,not_specified
2006,中国科学院青岛生物能源与过程研究所(筹),2060,not_specified
2006,中国科学院海岸带可持续发展研究所(筹),1985,not_specified
2006,中国科学院苏州纳米技术与纳米仿生研究所(筹),2133,not_specified
2006,中国科学院深圳先进技术研究院(筹),1950,not_specified
2006,构筑西部人才高地——“西部之光”人才培养计划十周年,2202,庞维
2006,构筑西部人才高地——“西部之光”人才培养计划十周年,2202,赵淑玉
2006,中国科学院院刊第二十一卷(2006年)总目次,1870,not_specified
2006,中国科学院城市环境研究所(筹),2225,not_specified
2005,以科技创新能力建设为主线  把试点工作推向“创新跨越  持续发展”新阶段——中国科学院党组召开2004年冬季扩大会议,2013,not_specified
2005,创新促进发展  科技引领未来——关于我国科技发展的战略思考,3554,路甬祥
2005,改革  创新  发展——中国科学院知识创新工程试点进展(二),2253,一工
2005,建议将航空工业作为国家重点发展的战略高技术产业,2478,顾诵芬
2005,建议将航空工业作为国家重点发展的战略高技术产业,2478,庄逢辰
2005,建议将航空工业作为国家重点发展的战略高技术产业,2478,程耿东
2005,建议将航空工业作为国家重点发展的战略高技术产业,2478,葛昌纯
2005,2004年去世的中国科学院院士,2133,not_specified
2005,学部咨询在国家科技发展中的重大作用,2396,申倚敏
2005,学部咨询在国家科技发展中的重大作用,2396,盛海涛
2005,“科学与中国”院士专家巡讲团举行两周年纪念报告会,2433,刘春杰
2005,植物生命科学发展趋势,2737,沈允钢
2005,植物生命科学发展趋势,2737,陈晓亚
2005,植物生命科学发展趋势,2737,文启光
2005,中国古代数学的发展及其影响,2557,李文林
2005,基于生态重建的西部流域尺度水资源调控模式初探,2532,陈锐
2005,神光Ⅱ高功率激光实验装置研制,2715,朱健强
2005,自清洁功能的高分子仿生表面研究取得新进展,3174,徐坚
2005,加快院所投资企业社会化改革步伐,2349,施尔畏
2005,增进对科学的理解  提升原始创新能力——谈科学家的科学素质,2677,金吾伦
2005,重视环境建设  促进原始创新,2364,周光召
2005,学科交叉与交叉科学的意义,7836,路甬祥
2005,钱三强与中国原子弹,3007,葛能全
2005,核弹功勋科学家——黄祖洽院士,3108,郑绍唐
2005,建设具有国际先进水平的天文学研究基地——国家天文台的建立与发展,2169,not_specified
2005,从伙伴研究所说起,2288,葛明义
2005,胡锦涛视察中国科学院  强调大力提高科技自主创新能力,2570,木易
2005,继往开来  迎接联想新时代——纪念联想二十年,2441,柳传志
2005,中国科学院西部行动计划项目(群)取得的进展及影响,2423,冯仁国
2005,科苑纪事,2365,木易
2005,改革  创新  发展——中国科学院知识创新工程试点进展(三),2114,一工
2005,关于加快我国具有自主知识产权的液化天然气技术研发的建议,2350,周远
2005,关于加快我国具有自主知识产权的液化天然气技术研发的建议,2350,吴剑峰
2005,关于加快我国具有自主知识产权的液化天然气技术研发的建议,2350,公茂琼
2005,中国科学院院士制度五十年,3057,李真真
2005,中国科学院院士制度五十年,3057,刘勇卫
2005,中国科学院院士制度五十年,3057,申倚敏
2005,蛋白质科学,2798,韩华
2005,蛋白质科学,2798,孙命
2005,蛋白质科学,2798,王天宇
2005,蛋白质科学,2798,贡集勋
2005,中国经济现代化的路径图,2451,何传启
2005,河西地区农业发展战略重构——论河西“阳光绿色高水效农业基地”建设,2552,张志强
2005,河西地区农业发展战略重构——论河西“阳光绿色高水效农业基地”建设,2552,姬贵林
2005,河西地区农业发展战略重构——论河西“阳光绿色高水效农业基地”建设,2552,李延梅
2005,中国科学院获2004年度国家科学技术奖成果简介,2057,not_specified
2005,中国科学院2004年度重大成果(进展),2139,not_specified
2005,中国科学院的改革实践——纪念中国科技体制改革二十周年,2370,汪前进
2005,中国科学院的改革实践——纪念中国科技体制改革二十周年,2370,沈华
2005,积极投身东北老工业基地振兴,2088,not_specified
2005,中外科技创新文化环境对比研究初探,2759,阎康年
2005,应全面理解科学技术是第一生产力的科学内涵,2648,路甬祥
2005,从爱因斯坦两段语录说起——彭桓武先生谈科学研究与创新,2145,本刊编辑部
2005,祝贺彭桓武先生九十华诞,2371,黄祖洽
2005,科苑纪事,2431,木易
2005,新任命的中国科学院副院长曹健林简介,3013,not_specified
2005,新任命的中国科学院党组副书记方新简介,2386,not_specified
2005,加强科技创新能力建设把我院试点工作推向创新跨越持续发展新阶段——中国科学院2005年度工作会议综述,2384,一工
2005,中国科学院院士结构与社会作用的分析及建议,2582,刘勇卫
2005,中国科学院院士结构与社会作用的分析及建议,2582,李真真
2005,中国科学院院士结构与社会作用的分析及建议,2582,陈红娟
2005,发挥学术交流对促进学部中心工作的基础性作用,2447,傅敏
2005,中国科学院在我国纳米科技研究中的作用与地位分析,2757,彭子龙
2005,中国科学院在我国纳米科技研究中的作用与地位分析,2757,孟溦
2005,中国科学院在我国纳米科技研究中的作用与地位分析,2757,刘佩华
2005,纳米生物效应研究进展,4167,赵宇亮
2005,纳米生物效应研究进展,4167,柴之芳
2005,我国稻螟灾害:暴发及对策,2402,盛承发
2005,高原号春小麦品种的培育与推广,2421,张怀刚
2005,高原号春小麦品种的培育与推广,2421,杨生荣
2005,自身免疫性疾病研究的新进展——骨桥蛋白在类风湿性关节炎中的病理机制研究,2570,臧敬五
2005,科研进展,2286,立早
2005,瞄准建立自主知识产权的高技术新工业  加强研究所创新能力建设,2255,樊建平
2005,依托数字城市技术  创建城市管理新模式,2340,陈平
2005,北京市基本医疗保险的实施对我院京区单位的影响及对策,2262,武艰
2005,北京市基本医疗保险的实施对我院京区单位的影响及对策,2262,曹敏
2005,科学精神与民族发展,2268,田克俭
2005,名师与名师效应在人才培养中的作用,2491,霍春涛
2005,名师与名师效应在人才培养中的作用,2491,李元峰
