,year,title_cn,author_cn
5684,1999,中国科学院1998年度发明奖特等奖及一等奖项目简介,
5685,1999,我国小麦品种品质分析及发展对策,
5686,1999,新院士主要科技成就(二十七),
5687,1999,依托科研成果  发展科技企业,
5688,1999,中国科学院1997年度发明奖一等奖项目简介,
5689,1999,中国科学院数学与系统科学研究院,
5690,1999,开展院省科技合作  促进地方经济发展,
5691,1999,建立创新的研究体制  促进数学研究和人才培养出丰硕成果,
5692,1999,加速结构调整步伐  建设知识创新基地,
5693,1999,新院士主要科技成就(三十一),
5694,1999,加大改革力度  推动海洋科技创新,
5695,1999,新院士主要科技成就(二十八),
5696,1998,中国科学院首批资深院士名单,
5697,1998,澄江动物群与寒武纪大爆发,
5698,1998,为计算数学的发展奋斗终生──追忆冯康院士,
5699,1998,迎接知识经济时代  建设国家创新体系,
5700,1998,音容宛在  风范永存──忆方毅同志在中国科学院,
5701,1998,黄土高原国土整治“28字方略”的理论与实践,
5702,1998,双共振电离法研究激发态分子光谱和态分辨碰撞传能,
5703,1998,光子学的发展对当代信息技术的影响,
5704,1998,《21世纪100个科学难题》将出续集,
5705,1998,中国科学院获1997年度国家杰出青年科学基金资助者名单,
5706,1998,我国奥陶系达瑞威尔阶全球界线层型(“金钉子”)界碑揭幕,
5707,1998,中国科学技术大学庆祝建校四十周年,
5708,1998,加速培养优秀青年人才的做法和成效,
5709,1998,1998年度求是科技基金会杰出青年学者奖颁发,
5710,1998,中国科学院东湖湖泊生态系统试验站,
5711,1998,13.7米毫米波射电望远镜,
5712,1998,在1997年中国科学院院士增选结果新闻发布会上的讲话,
5713,1998,鱼类生长变异的生物能量学机制,
5714,1998,怀化——发展中西部的一着重棋,
5715,1998,让振动造福于社会──记机械动力学和工程机械专家闻邦椿,
5716,1998,成都科研基地富余人员转岗分流对策研究,
5717,1998,1997年新当选的中国科学院院士名单,
5718,1998,邓小平与科学的春天,
5719,1998,中国科学家率先揭示铍同位素示踪表土季节性迁移,
5720,1998,邓小平与中国科学院──纪念邓小平逝世一周年,
5721,1998,ENSO现象与生物灾害,
5722,1998,高亚洲浅冰芯与气候环境变化研究,
5723,1998,’98长江流域洪水的警示与治水方略,
5724,1998,中国科学院成都地区科技企业的发展,
5725,1998,推进化工生产可持续发展的途径──绿色化学与技术,
5726,1998,吸引智力回归的又一举措,
5727,1998,对基础性研究的几点看法,
5728,1998,“提出问题”是科学研究的灵魂——有感于《21世纪100个科学难题》的问世,
5729,1998,探索者的追求——记中国科学院院士叶恒强,
5730,1998,雷电物理学研究新进展,
5731,1998,《科学》杂志中国服务器开通,
5732,1998,让科学的新进展更多地出在中国——写在《过渡金属原子簇化学的新进展》出版之后,
5733,1998,“干旱与沙漠化应用研究”的进展──我国与世界实验室的合作,
5734,1998,粘性流体力学研究的若干进展,
5735,1998,遥感技术在我国洪涝灾害监测评估中的作用,
5736,1998,1997度中国科学院青年科学家奖  一等奖获得者简介,
5737,1998,中日合作成功进行“青藏高原能量水分循环试验”预试验,
5738,1998,中国科学院设立高级访问学者制度,
5739,1998,我院与第三世界科学院的交流及合作,
5740,1998,新型固体燃料电池——21世纪的绿色能源,
5741,1998,从液晶生物膜理论展望软凝聚态物理创新,
5742,1998,淮河的地位与治理,
5743,1998,艰苦的工作  光荣的使命──中国科学院野外工作的回顾与展望,
5744,1998,七个基础研究学科专家委员会换届工作如期完成,
5745,1998,农业新技术革命与中国农业发展,
5746,1998,学习知识经济  研究知识经济,
5747,1998,原子尺度的亚稳态金刚石膜的生长、形核和异质外延的机理研究,
5748,1998,高举旗帜  开拓创新  迎接世纪之交中国科技事业新发展──在中国科学院1998年度工作会议上的报告,
5749,1998,南沙科考之进展,
5750,1998,具有国际影响的年轻的现代化大学──中国科学技术大学建校四十周年回顾,
5751,1998,周恩来和自然科学──纪念周恩来诞辰一百周年,
5752,1998,中共中央国务院、中国科学院分别集会纪念全国科学大会召开二十周年,
5753,1998,学习理论  认清形势  把知识创新工程试点工作抓实抓好,
5754,1998,社会公益性研究所的改革与调整,
5755,1998,首次获国家科技进步奖的图书──《简明中国科学技术史话》,
5756,1998,略论神经科学的发展,
5757,1998,浅议世界膜科学与技术研究的发展动向——国际膜科学与技术大会的启示,
5758,1998,单原子操纵及相关的物理和化学问题,
5759,1998,关于基础研究的几点思考,
5760,1998,知识分子的楷模──蒋新松,
5761,1998,"江泽民在中国科学院“迎接知识经济时代,建设国家创新体系”研究报告上的批示",
5762,1998,中国科学院鹤山丘陵综合开放试验站,
5763,1998,液态物理学发展概述,
5764,1998,忆邓小平关心科技界二三事──纪念十一届三中全会召开二十周年,
5765,1998,关于保护珍稀古生物化石的紧急呼吁,
5766,1998,中国科学院第九次院士大会 中国工程院第四次院士大会开幕词,
5767,1998,复杂氮陶瓷的相平衡及组份设计,
5768,1998,厄尔尼诺与中国气候异常,
5769,1998,继往开来  不断进取──纪念邓小平关于BEPC建设的重要讲话十周年,
5770,1998,中日宇宙线观测研究成果举世瞩目,
5771,1998,中国科学院第九次院士大会上的工作报告,
5772,1998,“西部之光”计划顺利实施,
5773,1998,北京盘拓咨询有限公司成立,
5774,1998,中国科学院沈阳生态试验站,
5775,1998,应重视前期科技发展战略的研究,
5776,1998,加强跨世纪科技人才的培养,
5777,1998,“中国科学院中日科技交流中心”与“在日中国科技者联盟”在京举行联谊交流会,
5778,1998,生物信息学的发展,
5779,1998,前进中的水土保持研究所,
5780,1998,空间太阳能发电,
5781,1998,草原蝗虫生态学研究,
5782,1998,第一届中美前沿科学研讨会,
5783,1998,中国科学院1997年度国家自然科学奖一等奖及二等奖项目简介,
5784,1998,促进知识创新的科学系统──香山科学会议创办五周年,
5785,1998,中国科学院1997年度“百人计划”招聘工作结束──85位青年学者入选,
5786,1998,建立上海国际航运中心  发展综合交通运输网,
5787,1998,在中国科学院“落实科教兴国战略  实施知识创新工程”会议上的讲话,
5788,1998,功在当代  彪炳千秋──纪念全国科学大会召开二十周年,
5789,1998,有害生物治理的新途径──相生植保学(MPP)的应用前景,
5790,1998,遗传学——为民造福,
5791,1998,应培养大批有创新能力的高层次科技人才,
5792,1998,长江三角洲经济与社会可持续发展若干问题咨询报告,
5793,1998,磁层亚暴面临的难题及研究方向,
5794,1998,高性能计算技术展望,
5795,1998,“按需设岗  按岗聘任”是基础性研究所深化改革的重要措施,
5796,1998,淮河流域中低产田资源优化配置与麦茬水稻旱作,
5797,1998,西双版纳热带植物园与老挝北部地区科技合作成效显著,
5798,1998,科普工作如何面向21世纪,
5799,1998,中国青年学者学术讨论会1998年安排,
5800,1998,黄土高原综合治理科技攻关启示,
5801,1998,我理解的基础研究,
5802,1998,分类定位  务实求进,
5803,1998,新药研究的发展趋势,
5804,1998,大科学研究与国际合作,
5805,1998,1997年个人计算机的产销量我院联想集团在全国居首,
5806,1998,中国科学院阜康荒漠生态系统观测试验站,
5807,1998,对“创新工程”的一点浅见,
5808,1998,1997年逝世的中国科学院院士,
5809,1998,做好留学工作  服务人才战略,
5810,1998,21世纪重要学科领域发展趋势展望,
5811,1998,《科学发展报告》将向社会公开发行,
5812,1998,灵魂与重离子的撞击──记中科院近代物理所研究员詹文龙,
5813,1998,中国科学院第九次院士大会 中国工程院第四次院士大会闭幕词,
5814,1998,关于促进我国科学事业发展的思考,
5815,1998,加快改革步伐  把握发展机遇,
5816,1998,中国水问题的出路,
5817,1998,实施跨世纪人才工程  推进科技队伍的代际转移,
5818,1998,21世纪电力新技术的若干重大基础研究,
5819,1998,我国农业高新技术产业化的若干策略问题,
5820,1998,深化基础性研究所改革  建设现代化基础研究基地,
5821,1998,中国科学院第三批外籍院士简介,
5822,1998,成效显著  任重道远,
5823,1998,关于我院一九九八年结构性调整的指导意见,
5824,1998,中国科学院各学部第九届常委及正、副主任名单,
5825,1998,迎接知识经济挑战  建设国家创新体系——《创新与未来》书介,
5826,1998,简讯,
5827,1998,我国农用土地资源变化的驱动力分析,
5828,1998,中国科学院新疆生态与地理研究所,
5829,1998,中国科学院1997年度自然科学奖和科学技术进步奖特等奖及一等奖项目简介,
5830,1998,中国科学院一九九八年工作要点,
5831,1998,院地合作  成果丰硕,
5832,1998,中国科学院西双版纳热带植物园,
5833,1998,1997年度陈嘉庚奖获得者简介,
5834,1998,关于开展“知识创新工程”试点的汇报提纲,
5835,1998,中国科学院1997年科技大事记,
5836,1998,兰州分院与张掖地区合作共建的认识与思考,
5837,1998,新院士主要科技成就(二十四),
5838,1998,新院士主要科技成就(二十六),
5839,1998,新院士主要科技成就(二十五),
5840,1998,提高基础研究水平  促进科技成果转化,
5841,1997,绿色化学与可持续发展,
5842,1997,我国纳米材料研究进展,
5843,1997,植物激素脱落酸的研究与应用,
5844,1997,中国科学院实施“863”计划取得一批重要成果,
5845,1997,半导体超晶格的电子态与声子模理论,
5846,1997,遥感信息科学的进展和展望,
5847,1997,我国草地资源现况、问题及对策,
5848,1997,中国科学院获1996年度国家杰出青年科学基金资助者名单,
5849,1997,科技帅才蒋新松,
5850,1997,科技扶贫中的产业开发典型案例,
5851,1997,镅-235的合成与鉴别,
5852,1997,关于澜沧江流域综合开发的建议,
5853,1997,中国能源发展的战略方针,
5854,1997,坚持科技扶贫为贫困地区发展做贡献,
5855,1997,有机砷、锑化合物在有机合成应用中的方法学,
5856,1997,中国信息化的发展思路和主要任务,
5857,1997,勇攀世界生物医学高峰──记年轻的中国科学院院士陈竺,
5858,1997,新疆棉花生产科研现状、存在问题和待研究课题,
5859,1997,中国科学院和安徽省人民政府共建中国科技大学,
5860,1997,路甬祥就任中国科学院院长兼党组书记,
5861,1997,合成气经由二甲醚制取低碳烯烃新工艺,
5862,1997,关于孔子鸟的研究,
5863,1997,几何定理机器证明研究展望,
5864,1997,关于大力加强我国脑科学研究的建议,
5865,1997,从马·普客座实验室到青年科学家小组,
5866,1997,在《邓小平论科学技术》《邓小平科技思想学习纲要》首发式上的讲话,
5867,1997,关于黄河断流与决口的思考,
5868,1997,关于科学的思想方法的一些认识,
5869,1997,科技攻关项目管理现代化的研究与实践,
5870,1997,当前科技政策的若干问题,
5871,1997,中国科学院与香港科技大学、香港大学共建联合实验室(中心),
5872,1997,江泽民同志对科技工作的重要指示,
5873,1997,中国科学院瞬态光学技术国家重点实验室,
5874,1997,关于改进科技成果鉴定工作的几点建议,
5875,1997,加速器驱动的核电站亟待开发与研究,
5876,1997,日本行政机构改革和科技政策,
5877,1997,生命为祖国而燃烧──记中国科学院院士、核物理学家丁大钊,
5878,1997,中国科学院“八五”攀登计划取得丰硕成果,
5879,1997,《中国21世纪议程》在中国科学院,
5880,1997,香港与内地的科技及工业合作前景,
5881,1997,受体媒介的信号传导及其应用,
5882,1997,国外黄金地质考察的收获,
5883,1997,对我国青藏高原研究的评述,
5884,1997,中国科学院评选出首批地奥奖学金获得者和1996年地奥管理奖获得者,
5885,1997,对我国基础研究的几点意见,
5886,1997,中国科学院武汉物理与数学研究所,
5887,1997,建议加强高压研究,
5888,1997,与日本科技交流的二十五年,
5889,1997,关于加快攀西地区发展的建议,
5890,1997,针灸研究对神经生物学的启示,
5891,1997,十年弹指一挥间  培育英才谱新篇,
5892,1997,空间天文学──当代科学前沿,
5893,1997,国家“八五”科技攻关先进个人奖中国科学院获奖人员名单,
5894,1997,展望航空技术的发展,
5895,1997,我国空间环境监测和预报系统亟待加强,
5896,1997,优势互补  共展宏图──香港与内地科技合作的展望,
5897,1997,大气科学中非线性与复杂性研究的进展,
5898,1997,关于中华民族起源的一些理论问题,
5899,1997,我国天文仪器技术的今昔与展望,
5900,1997,忆邓小平同志对建造北京正负电子对撞机的关怀和支持,
5901,1997,开创学部工作的新局面──关于制订学部“九五”工作规划的思考,
5902,1997,邓小平同志与科学基金制,
5903,1997,耕地土壤的监测、养护与粮食增产,
5904,1997,建议抓紧太仓港的建设,
5905,1997,转变观念  把握优势  参加竞争  多做贡献,
5906,1997,面向主战场  努力完成科技攻关任务,
5907,1997,首批中国科学院教学成果奖揭晓,
5908,1997,中日科技经济交流学术讨论会报告摘登──科学技术与国家战略目标,
5909,1997,组织重大任务  加速结构调整  建设适应下世纪发展的科技国家队,
5910,1997,全球变化研究的中国东北样带(NECT)分析及模拟,
5911,1997,中日高能物理合作的回顾和展望,
5912,1997,中国科学院1997年度工作会议开幕词,
5913,1997,中国科学院年轻科技队伍建设的若干问题,
5914,1997,提高博士生培养质量的探讨,
5915,1997,边疆地区研究所的改革与发展,
5916,1997,对加速培养优秀青年科学家的几点建议,
5917,1997,继往开来  团结拼博  为培养跨世纪全面高素质人才而努力,
5918,1997,成功的第五届国际超导大会,
5919,1997,高瞻远瞩  面向未来──重温邓小平同志的科技思想,
5920,1997,改进和加强教学工作  全面提高研究生素质──在中国科学院研究生教学工作会议上的报告摘要,
5921,1997,中国科学院冰芯与寒区环境开放研究实验室,
5922,1997,发挥我国技术优势  完成援外治沙任务,
5923,1997,努力培养德才兼备的栋梁之材──在中国科学院研究生教学工作会议上的讲话摘要,
5924,1997,对我国高技术研究与发展工作的几点看法,
5925,1997,怀念陈景润,
5926,1997,中国青年学者学术讨论会1997年下半年安排,
5927,1997,传统建筑文化与当代建筑创新,
5928,1997,缅怀邓小平同志  把地面站的工作做得更好,
5929,1997,尽快解决自然科学期刊订数下降问题,
5930,1997,关于基础性研究工作的几个问题,
5931,1997,在更深层次揭示物质结构奥秘的人──记中国科学院院士郭可信,
5932,1997,开展日地系统扰动过程及其对人类活动影响的研究,
5933,1997,中国科学院科技企业进一步发展的对策,
5934,1997,中国科学工业综合体的形态发展,
5935,1997,合理开发利用湖泊资源,
5936,1997,关于发展我国仪器仪表事业的建议,
5937,1997,加强资源环境研究  为可持续发展做贡献,
5938,1997,中日黄土高原生物生产持续发展合作研究进展顺利,
5939,1997,对开展中国人类基因组多样性研究的思考,
5940,1997,百名院士百场科技系列报告落下帷幕,
5941,1997,在深化改革中求发展,
5942,1997,中国科学院1996年度科学技术进步奖特等奖及一等奖项目简介,
5943,1997,中国科学院网上文献信息共享系统建设现状与发展对策,
5944,1997,微电子机械前沿,
5945,1997,中国科学院1996年度获“百人计划”资助者简介(一),
5946,1997,未来能源的选择──论非生物成因天然气,
5947,1997,新院士主要科技成就(十九),
5948,1997,稀土材料──21世纪的新材料,
5949,1997,加强与地方合作  促进共同发展,
5950,1997,对“关于黄河断流与决口的思考”一文之我见,
5951,1997,作物质文明建设的先锋当精神文明建设的表率──中国科学院学部主席团和中国工程院主席团倡仪书,
5952,1997,科技体制改革要论,
5953,1997,新院士主要科技成就(二十),
5954,1997,《邓小平论科学技术》《邓小平科技思想学习纲要》出版,
5955,1997,中国科学院1996年度获“百人计划”资助者简介(二),
5956,1997,关于加速数理科学发展的建议,
5957,1997,中国科学院1996年度自然科学奖一等奖项目简介,
5958,1997,第三届中国科学院学部主席团第二次会议召开,
5959,1997,简讯,
5960,1997,中央宣传部  国家科委  关于认真学习《邓小平科技思想学习纲要》的通知,
5961,1997,利用社会资源  营造企业优势,
5962,1997,上海新材料研究中心,
5963,1997,新院士主要科技成就(二十一),
5964,1997,新院士主要科技成就(二十二),
5965,1997,中国科学院1996年科技大事记,
5966,1997,中国科学院1996年度获“百人计划”资助者简介(三),
5967,1997,现代科学技术与工厂化农业,
5968,1997,关于加速开发南方草地资源的建议,
5969,1997,新院士主要科技成就(二十三),
5970,1997,在改革中求稳定  在竞争中求发展,
5971,1997,中国科学院天然气转化国家工程研究中心,
5972,1997,贯彻“改造、重组、联合、转制”方针  增强相关学科研究实力,
5973,1997,中国科学院和美国全国科学院领导人关于可持续发展的联合声明,
5974,1997,基础研究重在前瞻和人才培养,
5975,1997,深化研究所改革  创办高科技企业,
5976,1996,计算数学与科学工程计算研究所,
5977,1996,中国科学院减灾中心,
5978,1996,对“地大物博、人口众多”的再认识,
5979,1996,自然控制论,
5980,1996,迎接第30届国际地质大会(IGC),
5981,1996,1995年当选的中国科学院院士(59人)名单,
5982,1996,农业科学的发展趋势和我国的战略与对策,
5983,1996,加强淡水生态系统中生物多样性的研究与保护,
5984,1996,我在计算力学与工程力学方面的工作,
5985,1996,中国报春花科植物系统分类研究,
5986,1996,中国科学院黄土与第四纪地质国家重点实验室,
5987,1996,分子反应动力学现状及发展趋势,
5988,1996,国务院总理李鹏在中国科大视察,
5989,1996,中国滩涂开发利用的现状与对策,
5990,1996,《中国科学院院士自述》一书问世,
5991,1996,搞好科技人员继续教育  适应科研工作高速发展需要,
5992,1996,中国科学院21世纪宏观生物学发展战略与对策,
5993,1996,对造就青年科技人才的看法与建议,
5994,1996,免疫学的研究进展及面临的挑战,
5995,1996,中国科学院晨兴数学中心在北京宣告成立,
5996,1996,冰芯研究与全球变化,
5997,1996,我在海浪理论及应用领域的研究工作,
5998,1996,及早开展东海海域地貌地质与矿产资源的研究,
5999,1996,中国科学院组织“九五”国家攀登计划项目汇报交流会,
6000,1996,中国科学院、水利部黄土高原土壤侵蚀与旱地农业国家重点实验室,
6001,1996,中国科学院化学部工作报告(摘要),
6002,1996,我在模式识别和图象数据库领域的成果,
6003,1996,黄土高原在国民经济发展中的新地位,
6004,1996,自然灾害研究中的社会易损性评价,
6005,1996,美国摩托罗拉公司高级代表团访问我院,
6006,1996,我在数值天气预报和气候动力学领域的探索,
6007,1996,中国科学院第八次院士大会 中国工程院第三次院士大会开幕词,
6008,1996,涓埃报华夏  精诚攀昆仑——记著名科学家张景中,
6009,1996,借鉴历史  发展未来,
6010,1996,建议将植物所标本馆命名为中国国家植物标本馆,
6011,1996,中国科学院与国家自然科学基金委员会继续联手举办1996年青年学者学术讨论会,
6012,1996,中国科学院最近的重要天文发现,
6013,1996,总结经验  明确目标  开创博士后工作的新局面,
6014,1996,化学图论领域中的中国学派——记理论化学家江元生,
6015,1996,低能重离子生物学的开创与成果应用,
6016,1996,关于科研和产业紧密结合机制的—些思考,
6017,1996,教育紧密结合科研  造就高级科技人才,
6018,1996,加快我国高速铁路建设,
6019,1996,发展玉米生产是我国增加粮食产量的一个有效途径,
6020,1996,黑河实验(HEIFE)研究获重大成果,
6021,1996,中国代表出席第三世界科学院第五届全体大会,
6022,1996,开展国际合作 促进重点学科建设,
6023,1996,讲求实效  开展多种形式的国际科技合作,
6024,1996,发展我国结构生物学的建议,
6025,1996,中国科学院湿地研究中心,
6026,1996,我国药用生物资源开发利用的调查,
6027,1996,科学史与现代科学,
6028,1996,生态环境综合整治与恢复技术研究取得重大成果,
6029,1996,放眼未来侧重宏观推动我院改革全面、协调发展,
6030,1996,在1995年中国科学院院士增选新闻发布会上的讲话,
6031,1996,新任命的中国科学院副院长白春礼简介,
6032,1996,历史与定位形势与机遇,
6033,1996,熔于事业中的一颗报国心——记中国科学院院士余国琮,
6034,1996,在中国实现清洁生产中研究开发和培训的作用,
6035,1996,我国水资源问题的分析及对策,
6036,1996,调查研究全国土壤 因土制宜开发利用,
6037,1996,高技术成果转化为产品的成功范例——记福晶公司的“BBO”、 “LBO”,
6038,1996,中日合作开展白鱀豚保护研究,
6039,1996,中国科学院数学物理学部工作报告(摘要),
6040,1996,把毕生精力贡献给土壤科学事业的人——记著名土壤学家侯光炯,
6041,1996,尽速建立正电子发射断层显象中心,
6042,1996,杰出事业杰出人干——记上海杰事杰材料新技术公司,
6043,1996,发挥院刊的特殊凝聚作用,
6044,1996,《科学》周刊出中国特刊,
6045,1996,化学(物质)污染与可持续发展,
6046,1996,在竞争中寻求新的发展,
6047,1996,我所从事的数学物理方程的研究,
6048,1996,航天与力学的发展,
6049,1996,我国水资源合理开发利用的思考,
6050,1996,著名科学家黄昆、唐敖庆、叶笃正、彭桓武获1995年度何梁何利基金奖,
6051,1996,基础性研究是贯彻科教兴国战略的重要支柱,
6052,1996,坚实的科研基础是国际合作研究成功的关键——记与NTT数据通信公司的文字识别合作,
6053,1996,盐湖资源及开发利用,
6054,1996,发挥自身优势 不断改革进取,
6055,1996,关于发展电子与光电子功能材料的建议,
6056,1996,中西医结合科学研究和开发,
6057,1996,科技企业建立现代企业制度若干问题的研究,
6058,1996,生物技术和基因组研究的重大突破性进展,
6059,1996,关于东南经壤丘陵坡地农业持续发展问题的建议——江西、广东考察报告,
6060,1996,以国际合作推动聚变大科学研究,
6061,1996,在中国科学院第八次院士大会和中国工程院第三次院士大会开幕式上的讲话,
6062,1996,中国科学院第八次院士大会 中国工程院第三次院士大会闭幕词,
6063,1996,我国煤炭资源开发利用应重视的几个问题,
6064,1996,“周光召星”命名大会暨蔡冠深行星科学奖励基金成立,
6065,1996,中国科学院凝聚态物理中心,
6066,1996,我国残存热带森林亟待保护,
6067,1996,发展我国计算机软件产业的战略和对策,
6068,1996,晋陕蒙能源基地建设与环境整治,
6069,1996,切实加强科技成果的中间试验和引进技术的消化吸收创新,
6070,1996,我在草地植被生态领域的工作,
6071,1996,奋进者的足迹——记中国科学院院士李依依,
6072,1996,全面规划  加强领导,
6073,1996,在中国科学院1996年度工作会议上的开幕词,
6074,1996,内陆水体生物学发展的回顾与展望,
6075,1996,加强干部培训  沟通所际联系  我院举办第一期所级领导干部研讨班,
6076,1996,“政学研”联合共建西部资源环境科研中心,
6077,1996,两院院士评选1995年中国十大科技新闻,
6078,1996,在实施“科教兴国”战略中开创学部工作新局面——在中国科学院第八次院士大会上的工作报告,
6079,1996,中国科学院生物学部工作报告(摘要),
6080,1996,我在水稻遗传育种方面的工作,
6081,1996,及早开展充分利用铀资源和放射性“洁净”的核能系统研究,
6082,1996,两项国际奖的成就、经验和思考,
6083,1996,发挥综合优势  加速成果转化  奋力多做贡献,
6084,1996,中华人民共和国国家经济地图集及其电子版的编制研究,
6085,1996,建筑教育家吴良镛获世界大奖,
6086,1996,北京τ-粲工厂国际研讨会(BTCF’96)在京举行,
6087,1996,莫把黄河变成内陆河,
6088,1996,我所从事的分析化学研究,
6089,1996,节水农业的研究与实施,
6090,1996,国家应设立“科技传播奖”,
6091,1996,"调整结构,建设“三大基地”再创辉煌  加快发展,推动“科教兴国”多做贡献——在中国科学院1996年度工作会议上的报告",
6092,1996,第三届中国青年科学家奖揭晓,
6093,1996,中国科学院开放研究实验室简介,
6094,1996,人类基因组和白血病的分化、凋亡诱导,
6095,1996,关于黑河、石羊河流域合理用水和拯救生态问题的建议,
6096,1996,中国科学院1995年科技大事记,
6097,1996,中国科学院1995年度国家杰出青年科学基金获得者简介(三),
6098,1996,中国科学院“八五”农作物育种研究取得成果,
6099,1996,中国科学院院刊第十一卷(1996年)总目次,
6100,1996,光电子技术和产业的发展,
6101,1996,我国粮食自给的必由之路,
6102,1996,中国科学院技术科学部工作报告(摘要),
6103,1996,中国科学院地学部工作报告(摘要),
6104,1996,国际化是推动遥感科技发展的重要途径之一,
6105,1996,加速青年科技队伍建设 创世界一流研究所,
6106,1996,中国城市交通走向何方,
6107,1996,我国大城市交通面临的问题、趋势与建议,
6108,1996,新院士主要科技成就(十七),
6109,1996,“八五”期间我院在遥感技术应用领域取得一批重大成果,
6110,1996,中国科学院改革指导小组召开工作会议,
6111,1996,中国科学院1995年度自然科学奖一等奖项目简介,
6112,1996,发挥院所两个积极性 加强“三个基地”建设,
6113,1996,我院生物技术创新与产业化研究取得重大成果,
6114,1996,关于我国自然科学期刊工作的思考与建议,
6115,1996,关于批准中国科学院数学物理学部、化学部、生物学部、地学部、技术科学部第八届常务委员会成员及其主任、副主任的决定,
6116,1996,中国科学院1995年度科学技术进步奖特等奖及一等奖项目简介,
6117,1996,第二批中国科学院外籍院士简介,
6118,1996,首届中国青年科技发展论坛活动在京推出,
6119,1996,对霍明远文章的支持与补充,
6120,1996,新院士主要科技成就(十八),
6121,1996,1995年度国家杰出青年科学基金获得者简介(一),
6122,1996,1995年度陈嘉庚奖获得者,
6123,1996,我院信息网络联通,
6124,1996,第九届全国波谱学学术会议在冀召开,
6125,1996,中国科学院1995年度国家杰出青年科学基金获得者简介(二),
6126,1996,关于组成中国科学院学部主席团执行委员会和聘任秘书长的决定,
6127,1996,1995年度中国科学院青年科学家奖一等奖获得者简介,
6128,1996,1995年逝世的院土,
6129,1996,取得突破性进展的黄土高原微肥研究,
6130,1996,《中国科学院院刊》创刊10周年举行庆祝座谈会,
6131,1996,社会公益型研究单位技术开发工作的探索,
6132,1996,百名院士百场科技系列报告在全国展开,
6133,1996,中国科学院院士章程(1992年第六次学部委员大会通过1994年第七次院士大会、1996年第八次院士大会修订),
6134,1996,“八五”期间我院在基础研究领域取得一批重大成果,
6135,1996,建议在我国实施大陆科学钻探,
6136,1996,关于组成中国科学院第三届学部主席团的决定,
6137,1996,系统科学研究所预测全国粮食产量获重大成果,
6138,1996,新院士主要科技成就(十六),
6139,1995,关于科技发展规律的几点认识,
6140,1995,分子生态学的兴起、研究热点和展望,
6141,1995,重水人生——记化学家张青莲,
6142,1995,随机分析前沿研究初探,
6143,1995,国际合作与我国火灾科学的发展,
6144,1995,数理经济学——数学与经济学的交叉,
6145,1995,利用引力透镜效应探测宇宙中的物质分布,
6146,1995,山羊连续细胞核移植,
6147,1995,探索有机体的奥秘——谈世纪交替时代的有机化学,
6148,1995,蔡冠深中国科学院院士荣誉基金会成立并首次颁奖,
6149,1995,对我院深化职称改革的思考,
6150,1995,病毒分子生物学研究,
6151,1995,胡启恒副院长访问台湾工业技术研究院,
6152,1995,我在晶体学方面的工作,
6153,1995,国际科技合作的新模式——与国外企业共建联合实验室,
6154,1995,对我国同步辐射发展的思考,
6155,1995,从参与彗木相撞预报工作谈起,
6156,1995,磁处理技术在油田中的应用,
6157,1995,世界数据中心中国中心(WDC-D),
6158,1995,出席全国科技大会的中科院代表畅谈科教兴国,
6159,1995,发展科技  振兴中华——在中国科学院十九九五年度工作会议开幕式上的讲话,
6160,1995,科学技术之眼——计算机图形学,
6161,1995,新院士主要科技成就(十三)  我在空间物理方面的贡献,
6162,1995,一项科研成果带来的启示,
6163,1995,中国科学院20位专家当选中国工程院院士,
6164,1995,中国科学院微细粒金选冶技术获得重大突破,
6165,1995,我在针灸原理和神经肽领域的研究成果,
6166,1995,中国21世纪“可持续发展”的预测,
6167,1995,关于加强我国海洋科学研究的两点建议,
6168,1995,贯彻落实《加速科学技术进步的决定》开创科技工作新局面,
6169,1995,研究院所的知识产权保护及产业竞争,
6170,1995,信息时代新的工业革命及我们的对策,
6171,1995,我在生物地质学方面的成就,
6172,1995,对选拔和培养跨世纪人才的一点看法,
6173,1995,我在超声物理领域的成果,
6174,1995,材料物理领域的辛勤探索者——记材料科学专家叶恒强,
6175,1995,BEPC/BES上的粲物理和τ轻子物理研究成果,
6176,1995,我国高档数控系统又一重大突破,
6177,1995,走向21世纪的中国地球科学,
6178,1995,长江产业带发展态势与若干重大问题,
6179,1995,从“地奥心血康”看基础研究工作的地位和作用,
6180,1995,第二届“中国青年科学家奖”评选揭晓,
6181,1995,数理专精称国土 锦囊璀璨富佳章——记著名数学家李国平,
6182,1995,纪念李四光先生诞辰105周年暨铜像落成揭幕仪式在宁举行,
6183,1995,中国的科学园研究:1984─1994,
6184,1995,我在冰川冻土研究中的贡献,
6185,1995,我国湿地的保护与合理利用,
6186,1995,在心理现象一类科学实验中必须坚持“双盲”准则——兼评气功外气的远程效应“实验”,
6187,1995,我在环境地学领域的成果,
6188,1995,对改进博士生培养工作的几点意见,
6189,1995,国际合作是高技术开发的一条途径,
6190,1995,中国科学院的研究所评价,
6191,1995,调整结构  落实规划  迎接新的挑战——在中国科学院一九九五年度工作会议上的报告,
6192,1995,抢救野生稻种质资源,
6193,1995,未来的农业科学与产业化趋势,
6194,1995,黄河流域环境演变与水沙运行规律研究取得丰硕成果,
6195,1995,天文科学的涛头女杰——记天文学家叶叔华,
6196,1995,高效配置水资源是促进西北四省(区)经济持续增长的重要环节,
6197,1995,脚踏实地的青年学者——记流态化反应工程学家李静海,
6198,1995,我在太阳物理领域的成果,
